year,id,age,sex,country,trick_treating
2015,2015_05240,23,Unspecified,NA,Yes
2015,2015_05241,31,Unspecified,NA,No
2015,2015_05242,52,Unspecified,NA,No
2015,2015_05243,24,Unspecified,NA,No
2015,2015_05244,28,Unspecified,NA,No
2015,2015_05245,37,Unspecified,NA,No
2015,2015_05246,68,Unspecified,NA,No
2015,2015_05247,35,Unspecified,NA,No
2015,2015_05248,28,Unspecified,NA,No
2015,2015_05249,24,Unspecified,NA,No
2015,2015_05250,36,Unspecified,NA,No
2015,2015_05251,26,Unspecified,NA,No
2015,2015_05252,30,Unspecified,NA,No
2015,2015_05253,NA,Unspecified,NA,No
2015,2015_05254,50,Unspecified,NA,No
2015,2015_05255,32,Unspecified,NA,No
2015,2015_05256,17,Unspecified,NA,Yes
2015,2015_05257,38,Unspecified,NA,No
2015,2015_05258,NA,Unspecified,NA,No
2015,2015_05259,15,Unspecified,NA,No
2015,2015_05260,30,Unspecified,NA,No
2015,2015_05261,37,Unspecified,NA,No
2015,2015_05262,27,Unspecified,NA,No
2015,2015_05263,NA,Unspecified,NA,No
2015,2015_05264,30,Unspecified,NA,No
2015,2015_05265,31,Unspecified,NA,Yes
2015,2015_05266,35,Unspecified,NA,Yes
2015,2015_05267,40,Unspecified,NA,No
2015,2015_05268,34,Unspecified,NA,No
2015,2015_05269,35,Unspecified,NA,No
2015,2015_05270,31,Unspecified,NA,No
2015,2015_05271,26,Unspecified,NA,No
2015,2015_05272,27,Unspecified,NA,Yes
2015,2015_05273,48,Unspecified,NA,No
2015,2015_05274,45,Unspecified,NA,No
2015,2015_05275,13,Unspecified,NA,Yes
2015,2015_05276,33,Unspecified,NA,No
2015,2015_05277,35,Unspecified,NA,No
2015,2015_05278,34,Unspecified,NA,Yes
2015,2015_05279,35,Unspecified,NA,No
2015,2015_05280,37,Unspecified,NA,No
2015,2015_05281,37,Unspecified,NA,No
2015,2015_05282,24,Unspecified,NA,No
2015,2015_05283,26,Unspecified,NA,No
2015,2015_05284,43,Unspecified,NA,No
2015,2015_05285,34,Unspecified,NA,No
2015,2015_05286,34,Unspecified,NA,No
2015,2015_05287,63,Unspecified,NA,No
2015,2015_05288,55,Unspecified,NA,No
2015,2015_05289,46,Unspecified,NA,No
2015,2015_05290,29,Unspecified,NA,No
2015,2015_05291,49,Unspecified,NA,No
2015,2015_05292,47,Unspecified,NA,No
2015,2015_05293,30,Unspecified,NA,No
2015,2015_05294,30,Unspecified,NA,No
2015,2015_05295,34,Unspecified,NA,No
2015,2015_05296,35,Unspecified,NA,Yes
2015,2015_05297,25,Unspecified,NA,No
2015,2015_05298,29,Unspecified,NA,No
2015,2015_05299,48,Unspecified,NA,No
2015,2015_05300,62,Unspecified,NA,No
2015,2015_05301,NA,Unspecified,NA,No
2015,2015_05302,35,Unspecified,NA,No
2015,2015_05303,32,Unspecified,NA,No
2015,2015_05304,31,Unspecified,NA,No
2015,2015_05305,NA,Unspecified,NA,No
2015,2015_05306,32,Unspecified,NA,No
2015,2015_05307,48,Unspecified,NA,No
2015,2015_05308,35,Unspecified,NA,No
2015,2015_05309,29,Unspecified,NA,No
2015,2015_05310,53,Unspecified,NA,No
2015,2015_05311,44,Unspecified,NA,No
2015,2015_05312,NA,Unspecified,NA,Yes
2015,2015_05313,34,Unspecified,NA,No
2015,2015_05314,42,Unspecified,NA,No
2015,2015_05315,51,Unspecified,NA,No
2015,2015_05316,19,Unspecified,NA,No
2015,2015_05317,58,Unspecified,NA,No
2015,2015_05318,47,Unspecified,NA,No
2015,2015_05319,25,Unspecified,NA,Yes
2015,2015_05320,NA,Unspecified,NA,No
2015,2015_05321,NA,Unspecified,NA,No
2015,2015_05322,13,Unspecified,NA,Yes
2015,2015_05323,24,Unspecified,NA,No
2015,2015_05324,30,Unspecified,NA,No
2015,2015_05325,31,Unspecified,NA,No
2015,2015_05326,65,Unspecified,NA,No
2015,2015_05327,13,Unspecified,NA,Yes
2015,2015_05328,28,Unspecified,NA,No
2015,2015_05329,30,Unspecified,NA,No
2015,2015_05330,13,Unspecified,NA,Yes
2015,2015_05331,36,Unspecified,NA,No
2015,2015_05332,30,Unspecified,NA,No
2015,2015_05333,31,Unspecified,NA,No
2015,2015_05334,51,Unspecified,NA,No
2015,2015_05335,24,Unspecified,NA,No
2015,2015_05336,NA,Unspecified,NA,No
2015,2015_05337,24,Unspecified,NA,No
2015,2015_05338,26,Unspecified,NA,No
2015,2015_05339,32,Unspecified,NA,No
2015,2015_05340,24,Unspecified,NA,No
2015,2015_05341,NA,Unspecified,NA,No
2015,2015_05342,21,Unspecified,NA,No
2015,2015_05343,31,Unspecified,NA,No
2015,2015_05344,NA,Unspecified,NA,No
2015,2015_05345,35,Unspecified,NA,Yes
2015,2015_05346,48,Unspecified,NA,No
2015,2015_05347,28,Unspecified,NA,No
2015,2015_05348,26,Unspecified,NA,No
2015,2015_05349,NA,Unspecified,NA,No
2015,2015_05350,41,Unspecified,NA,No
2015,2015_05351,17,Unspecified,NA,No
2015,2015_05352,18,Unspecified,NA,No
2015,2015_05353,25,Unspecified,NA,No
2015,2015_05354,50,Unspecified,NA,No
2015,2015_05355,26,Unspecified,NA,No
2015,2015_05356,37,Unspecified,NA,No
2015,2015_05357,27,Unspecified,NA,No
2015,2015_05358,47,Unspecified,NA,No
2015,2015_05359,31,Unspecified,NA,No
2015,2015_05360,31,Unspecified,NA,No
2015,2015_05361,35,Unspecified,NA,No
2015,2015_05362,32,Unspecified,NA,No
2015,2015_05363,8,Unspecified,NA,Yes
2015,2015_05364,7,Unspecified,NA,Yes
2015,2015_05365,45,Unspecified,NA,Yes
2015,2015_05366,19,Unspecified,NA,No
2015,2015_05367,42,Unspecified,NA,No
2015,2015_05368,33,Unspecified,NA,No
2015,2015_05369,13,Unspecified,NA,Yes
2015,2015_05370,28,Unspecified,NA,No
2015,2015_05371,20,Unspecified,NA,Yes
2015,2015_05372,31,Unspecified,NA,No
2015,2015_05373,25,Unspecified,NA,No
2015,2015_05374,37,Unspecified,NA,No
2015,2015_05375,44,Unspecified,NA,No
2015,2015_05376,32,Unspecified,NA,No
2015,2015_05377,32,Unspecified,NA,No
2015,2015_05378,31,Unspecified,NA,No
2015,2015_05379,27,Unspecified,NA,No
2015,2015_05380,30,Unspecified,NA,No
2015,2015_05381,50,Unspecified,NA,No
2015,2015_05382,35,Unspecified,NA,No
2015,2015_05383,31,Unspecified,NA,No
2015,2015_05384,30,Unspecified,NA,No
2015,2015_05385,46,Unspecified,NA,Yes
2015,2015_05386,38,Unspecified,NA,No
2015,2015_05387,36,Unspecified,NA,No
2015,2015_05388,26,Unspecified,NA,No
2015,2015_05389,54,Unspecified,NA,No
2015,2015_05390,32,Unspecified,NA,No
2015,2015_05391,32,Unspecified,NA,No
2015,2015_05392,42,Unspecified,NA,No
2015,2015_05393,31,Unspecified,NA,No
2015,2015_05394,26,Unspecified,NA,No
2015,2015_05395,29,Unspecified,NA,No
2015,2015_05396,35,Unspecified,NA,No
2015,2015_05397,28,Unspecified,NA,No
2015,2015_05398,28,Unspecified,NA,No
2015,2015_05399,14,Unspecified,NA,Yes
2015,2015_05400,60,Unspecified,NA,No
2015,2015_05401,53,Unspecified,NA,No
2015,2015_05402,42,Unspecified,NA,No
2015,2015_05403,62,Unspecified,NA,No
2015,2015_05404,47,Unspecified,NA,No
2015,2015_05405,36,Unspecified,NA,No
2015,2015_05406,39,Unspecified,NA,Yes
2015,2015_05407,NA,Unspecified,NA,No
2015,2015_05408,53,Unspecified,NA,No
2015,2015_05409,51,Unspecified,NA,No
2015,2015_05410,42,Unspecified,NA,No
2015,2015_05411,34,Unspecified,NA,No
2015,2015_05412,60,Unspecified,NA,No
2015,2015_05413,52,Unspecified,NA,No
2015,2015_05414,46,Unspecified,NA,No
2015,2015_05415,53,Unspecified,NA,No
2015,2015_05416,42,Unspecified,NA,No
2015,2015_05417,9,Unspecified,NA,Yes
2015,2015_05418,45,Unspecified,NA,No
2015,2015_05419,44,Unspecified,NA,No
2015,2015_05420,25,Unspecified,NA,No
2015,2015_05421,59,Unspecified,NA,No
2015,2015_05422,50,Unspecified,NA,No
2015,2015_05423,57,Unspecified,NA,No
2015,2015_05424,60,Unspecified,NA,No
2015,2015_05425,38,Unspecified,NA,No
2015,2015_05426,45,Unspecified,NA,No
2015,2015_05427,61,Unspecified,NA,No
2015,2015_05428,64,Unspecified,NA,No
2015,2015_05429,33,Unspecified,NA,No
2015,2015_05430,NA,Unspecified,NA,No
2015,2015_05431,52,Unspecified,NA,No
2015,2015_05432,58,Unspecified,NA,No
2015,2015_05433,50,Unspecified,NA,No
2015,2015_05434,57,Unspecified,NA,No
2015,2015_05435,37,Unspecified,NA,No
2015,2015_05436,64,Unspecified,NA,No
2015,2015_05437,NA,Unspecified,NA,No
2015,2015_05438,38,Unspecified,NA,No
2015,2015_05439,36,Unspecified,NA,No
2015,2015_05440,48,Unspecified,NA,No
2015,2015_05441,27,Unspecified,NA,No
2015,2015_05442,57,Unspecified,NA,No
2015,2015_05443,48,Unspecified,NA,No
2015,2015_05444,52,Unspecified,NA,No
2015,2015_05445,15,Unspecified,NA,No
2015,2015_05446,23,Unspecified,NA,No
2015,2015_05447,39,Unspecified,NA,No
2015,2015_05448,NA,Unspecified,NA,No
2015,2015_05449,25,Unspecified,NA,No
2015,2015_05450,26,Unspecified,NA,No
2015,2015_05451,54,Unspecified,NA,No
2015,2015_05452,23,Unspecified,NA,No
2015,2015_05453,36,Unspecified,NA,No
2015,2015_05454,NA,Unspecified,NA,No
2015,2015_05455,43,Unspecified,NA,No
2015,2015_05456,44,Unspecified,NA,No
2015,2015_05457,57,Unspecified,NA,No
2015,2015_05458,46,Unspecified,NA,No
2015,2015_05459,NA,Unspecified,NA,Yes
2015,2015_05460,25,Unspecified,NA,No
2015,2015_05461,51,Unspecified,NA,No
2015,2015_05462,38,Unspecified,NA,No
2015,2015_05463,46,Unspecified,NA,No
2015,2015_05464,43,Unspecified,NA,No
2015,2015_05465,29,Unspecified,NA,No
2015,2015_05466,30,Unspecified,NA,No
2015,2015_05467,30,Unspecified,NA,Yes
2015,2015_05468,59,Unspecified,NA,No
2015,2015_05469,33,Unspecified,NA,No
2015,2015_05470,18,Unspecified,NA,No
2015,2015_05471,31,Unspecified,NA,No
2015,2015_05472,29,Unspecified,NA,No
2015,2015_05473,18,Unspecified,NA,No
2015,2015_05474,69,Unspecified,NA,No
2015,2015_05475,37,Unspecified,NA,No
2015,2015_05476,25,Unspecified,NA,No
2015,2015_05477,45,Unspecified,NA,No
2015,2015_05478,18,Unspecified,NA,No
2015,2015_05479,35,Unspecified,NA,No
2015,2015_05480,45,Unspecified,NA,No
2015,2015_05481,42,Unspecified,NA,No
2015,2015_05482,60,Unspecified,NA,No
2015,2015_05483,29,Unspecified,NA,No
2015,2015_05484,30,Unspecified,NA,No
2015,2015_05485,52,Unspecified,NA,No
2015,2015_05486,52,Unspecified,NA,No
2015,2015_05487,50,Unspecified,NA,No
2015,2015_05488,34,Unspecified,NA,No
2015,2015_05489,44,Unspecified,NA,No
2015,2015_05490,66,Unspecified,NA,No
2015,2015_05491,49,Unspecified,NA,No
2015,2015_05492,27,Unspecified,NA,No
2015,2015_05493,39,Unspecified,NA,No
2015,2015_05494,44,Unspecified,NA,No
2015,2015_05495,26,Unspecified,NA,No
2015,2015_05496,46,Unspecified,NA,No
2015,2015_05497,45,Unspecified,NA,No
2015,2015_05498,31,Unspecified,NA,No
2015,2015_05499,42,Unspecified,NA,No
2015,2015_05500,38,Unspecified,NA,No
2015,2015_05501,54,Unspecified,NA,No
2015,2015_05502,58,Unspecified,NA,No
2015,2015_05503,31,Unspecified,NA,No
2015,2015_05504,17,Unspecified,NA,Yes
2015,2015_05505,49,Unspecified,NA,No
2015,2015_05506,23,Unspecified,NA,No
2015,2015_05507,28,Unspecified,NA,No
2015,2015_05508,29,Unspecified,NA,No
2015,2015_05509,57,Unspecified,NA,No
2015,2015_05510,31,Unspecified,NA,No
2015,2015_05511,37,Unspecified,NA,No
2015,2015_05512,44,Unspecified,NA,Yes
2015,2015_05513,28,Unspecified,NA,No
2015,2015_05514,36,Unspecified,NA,No
2015,2015_05515,22,Unspecified,NA,Yes
2015,2015_05516,38,Unspecified,NA,No
2015,2015_05517,35,Unspecified,NA,No
2015,2015_05518,31,Unspecified,NA,No
2015,2015_05519,36,Unspecified,NA,No
2015,2015_05520,27,Unspecified,NA,No
2015,2015_05521,49,Unspecified,NA,No
2015,2015_05522,60,Unspecified,NA,No
2015,2015_05523,45,Unspecified,NA,No
2015,2015_05524,NA,Unspecified,NA,No
2015,2015_05525,28,Unspecified,NA,No
2015,2015_05526,24,Unspecified,NA,No
2015,2015_05527,29,Unspecified,NA,No
2015,2015_05528,43,Unspecified,NA,No
2015,2015_05529,45,Unspecified,NA,No
2015,2015_05530,57,Unspecified,NA,No
2015,2015_05531,55,Unspecified,NA,No
2015,2015_05532,64,Unspecified,NA,No
2015,2015_05533,64,Unspecified,NA,No
2015,2015_05534,35,Unspecified,NA,No
2015,2015_05535,32,Unspecified,NA,No
2015,2015_05536,62,Unspecified,NA,No
2015,2015_05537,72,Unspecified,NA,No
2015,2015_05538,25,Unspecified,NA,No
2015,2015_05539,31,Unspecified,NA,No
2015,2015_05540,67,Unspecified,NA,No
2015,2015_05541,35,Unspecified,NA,No
2015,2015_05542,31,Unspecified,NA,No
2015,2015_05543,31,Unspecified,NA,No
2015,2015_05544,25,Unspecified,NA,No
2015,2015_05545,25,Unspecified,NA,No
2015,2015_05546,31,Unspecified,NA,No
2015,2015_05547,36,Unspecified,NA,No
2015,2015_05548,50,Unspecified,NA,Yes
2015,2015_05549,31,Unspecified,NA,No
2015,2015_05550,35,Unspecified,NA,No
2015,2015_05551,31,Unspecified,NA,No
2015,2015_05552,24,Unspecified,NA,No
2015,2015_05553,57,Unspecified,NA,No
2015,2015_05554,46,Unspecified,NA,Yes
2015,2015_05555,33,Unspecified,NA,No
2015,2015_05556,33,Unspecified,NA,No
2015,2015_05557,23,Unspecified,NA,No
2015,2015_05558,51,Unspecified,NA,No
2015,2015_05559,32,Unspecified,NA,Yes
2015,2015_05560,31,Unspecified,NA,No
2015,2015_05561,28,Unspecified,NA,Yes
2015,2015_05562,39,Unspecified,NA,No
2015,2015_05563,34,Unspecified,NA,No
2015,2015_05564,58,Unspecified,NA,No
2015,2015_05565,22,Unspecified,NA,No
2015,2015_05566,66,Unspecified,NA,No
2015,2015_05567,68,Unspecified,NA,No
2015,2015_05568,27,Unspecified,NA,No
2015,2015_05569,22,Unspecified,NA,No
2015,2015_05570,56,Unspecified,NA,No
2015,2015_05571,55,Unspecified,NA,No
2015,2015_05572,31,Unspecified,NA,No
2015,2015_05573,26,Unspecified,NA,Yes
2015,2015_05574,52,Unspecified,NA,No
2015,2015_05575,33,Unspecified,NA,No
2015,2015_05576,NA,Unspecified,NA,No
2015,2015_05577,39,Unspecified,NA,Yes
2015,2015_05578,52,Unspecified,NA,No
2015,2015_05579,NA,Unspecified,NA,Yes
2015,2015_05580,51,Unspecified,NA,No
2015,2015_05581,30,Unspecified,NA,No
2015,2015_05582,45,Unspecified,NA,No
2015,2015_05583,30,Unspecified,NA,No
2015,2015_05584,24,Unspecified,NA,No
2015,2015_05585,25,Unspecified,NA,No
2015,2015_05586,44,Unspecified,NA,No
2015,2015_05587,NA,Unspecified,NA,No
2015,2015_05588,33,Unspecified,NA,No
2015,2015_05589,40,Unspecified,NA,No
2015,2015_05590,53,Unspecified,NA,No
2015,2015_05591,68,Unspecified,NA,No
2015,2015_05592,45,Unspecified,NA,No
2015,2015_05593,39,Unspecified,NA,No
2015,2015_05594,30,Unspecified,NA,No
2015,2015_05595,38,Unspecified,NA,No
2015,2015_05596,41,Unspecified,NA,No
2015,2015_05597,32,Unspecified,NA,No
2015,2015_05598,61,Unspecified,NA,No
2015,2015_05599,36,Unspecified,NA,No
2015,2015_05600,NA,Unspecified,NA,No
2015,2015_05601,30,Unspecified,NA,No
2015,2015_05602,58,Unspecified,NA,No
2015,2015_05603,28,Unspecified,NA,No
2015,2015_05604,52,Unspecified,NA,No
2015,2015_05605,24,Unspecified,NA,No
2015,2015_05606,38,Unspecified,NA,No
2015,2015_05607,36,Unspecified,NA,No
2015,2015_05608,32,Unspecified,NA,No
2015,2015_05609,34,Unspecified,NA,No
2015,2015_05610,69,Unspecified,NA,No
2015,2015_05611,41,Unspecified,NA,No
2015,2015_05612,30,Unspecified,NA,No
2015,2015_05613,38,Unspecified,NA,No
2015,2015_05614,49,Unspecified,NA,No
2015,2015_05615,53,Unspecified,NA,No
2015,2015_05616,NA,Unspecified,NA,No
2015,2015_05617,39,Unspecified,NA,No
2015,2015_05618,55,Unspecified,NA,No
2015,2015_05619,36,Unspecified,NA,No
2015,2015_05620,38,Unspecified,NA,No
2015,2015_05621,30,Unspecified,NA,No
2015,2015_05622,50,Unspecified,NA,No
2015,2015_05623,50,Unspecified,NA,No
2015,2015_05624,NA,Unspecified,NA,No
2015,2015_05625,40,Unspecified,NA,No
2015,2015_05626,50,Unspecified,NA,No
2015,2015_05627,43,Unspecified,NA,No
2015,2015_05628,35,Unspecified,NA,Yes
2015,2015_05629,38,Unspecified,NA,No
2015,2015_05630,44,Unspecified,NA,No
2016,2016_00001,22,Male,CANADA,No
2016,2016_00002,45,Male,USA,No
2016,2016_00003,48,Female,USA,No
2016,2016_00004,57,Male,USA,No
2016,2016_00005,42,Male,USA,Yes
2016,2016_00006,41,Male,USA,No
2016,2016_00007,47,Male,USA,Yes
2016,2016_00008,28,Male,CANADA,No
2016,2016_00009,44,Male,USA,Yes
2016,2016_00010,41,Female,UK,No
2016,2016_00011,34,Other,USA,No
2016,2016_00012,46,Female,USA,No
2016,2016_00013,41,Male,USA,No
2016,2016_00014,45,Male,OTHER,Yes
2016,2016_00015,40,Male,USA,No
2016,2016_00016,31,Female,USA,No
2016,2016_00017,33,Female,USA,No
2016,2016_00018,35,Male,CANADA,No
2016,2016_00019,49,Male,USA,Yes
2016,2016_00020,44,Male,USA,No
2016,2016_00021,45,Male,USA,No
2016,2016_00022,34,Male,CANADA,No
2016,2016_00023,48,Male,USA,No
2016,2016_00024,16,Female,USA,No
2016,2016_00025,60,Male,USA,No
2016,2016_00026,30,Male,USA,No
2016,2016_00027,51,Female,USA,No
2016,2016_00028,31,Unspecified,USA,No
2016,2016_00029,51,Male,USA,No
2016,2016_00030,33,Unspecified,USA,No
2016,2016_00031,40,Male,USA,No
2016,2016_00032,38,Male,USA,Yes
2016,2016_00033,35,Male,USA,No
2016,2016_00034,54,Male,USA,No
2016,2016_00035,33,Male,USA,No
2016,2016_00036,33,Female,USA,No
2016,2016_00037,43,Male,USA,No
2016,2016_00038,50,Male,USA,No
2016,2016_00039,48,Male,USA,No
2016,2016_00040,33,Male,USA,No
2016,2016_00041,34,Male,CANADA,Yes
2016,2016_00042,33,Male,CANADA,No
2016,2016_00043,37,Female,USA,No
2016,2016_00044,35,Male,OTHER,No
2016,2016_00045,33,Male,USA,No
2016,2016_00046,48,Male,USA,No
2016,2016_00047,35,Female,USA,No
2016,2016_00048,34,Male,USA,No
2016,2016_00049,40,Male,USA,No
2016,2016_00050,55,Male,USA,No
2016,2016_00051,54,Male,USA,No
2016,2016_00052,58,Male,CANADA,No
2016,2016_00053,43,Male,USA,No
2016,2016_00054,32,Female,USA,No
2016,2016_00055,32,Male,USA,Yes
2016,2016_00056,47,Male,USA,Yes
2016,2016_00057,42,Male,USA,No
2016,2016_00058,NA,Male,OTHER,No
2016,2016_00059,49,Male,USA,No
2016,2016_00060,32,Male,USA,No
2016,2016_00061,35,Unspecified,UK,No
2016,2016_00062,37,Male,UK,No
2016,2016_00063,41,Female,USA,Yes
2016,2016_00064,51,Male,USA,No
2016,2016_00065,64,Male,USA,No
2016,2016_00066,38,Male,USA,No
2016,2016_00067,38,Male,CANADA,No
2016,2016_00068,33,Male,USA,Yes
2016,2016_00069,61,Male,UK,No
2016,2016_00070,35,Male,USA,No
2016,2016_00071,33,Male,USA,No
2016,2016_00072,65,Male,USA,No
2016,2016_00073,48,Male,CANADA,No
2016,2016_00074,46,Male,USA,No
2016,2016_00075,43,Male,USA,Yes
2016,2016_00076,33,Male,USA,No
2016,2016_00077,48,Male,USA,No
2016,2016_00078,33,Male,USA,No
2016,2016_00079,35,Female,OTHER,No
2016,2016_00080,55,Male,USA,No
2016,2016_00081,30,Male,USA,No
2016,2016_00082,26,Female,USA,No
2016,2016_00083,46,Female,USA,No
2016,2016_00084,55,Female,USA,No
2016,2016_00085,36,Male,USA,No
2016,2016_00086,64,Male,USA,No
2016,2016_00087,45,Male,USA,No
2016,2016_00088,41,Male,UK,Yes
2016,2016_00089,54,Male,USA,No
2016,2016_00090,78,Unspecified,OTHER,Yes
2016,2016_00091,39,Female,USA,Yes
2016,2016_00092,34,Male,USA,No
2016,2016_00093,52,Male,USA,No
2016,2016_00094,41,Male,USA,Yes
2016,2016_00095,29,Male,USA,No
2016,2016_00096,63,Male,USA,No
2016,2016_00097,49,Male,USA,No
2016,2016_00098,50,Male,USA,No
2016,2016_00099,43,Male,USA,No
2016,2016_00100,NA,Unspecified,OTHER,Yes
2016,2016_00101,NA,Male,USA,No
2016,2016_00102,58,Male,USA,No
2016,2016_00103,NA,Unspecified,USA,No
2016,2016_00104,48,Male,USA,No
2016,2016_00105,NA,Female,USA,No
2016,2016_00106,46,Male,USA,No
2016,2016_00107,55,Male,USA,No
2016,2016_00108,44,Female,OTHER,No
2016,2016_00109,31,Male,USA,No
2016,2016_00110,44,Female,USA,No
2016,2016_00111,47,Female,USA,No
2016,2016_00112,40,Male,USA,No
2016,2016_00113,45,Male,USA,Yes
2016,2016_00114,41,Male,UK,No
2016,2016_00115,32,Male,USA,No
2016,2016_00116,43,Male,USA,No
2016,2016_00117,51,Unspecified,NA,No
2016,2016_00118,10,Female,USA,Yes
2016,2016_00119,58,Male,USA,No
2016,2016_00120,31,Female,USA,No
2016,2016_00121,29,Male,USA,No
2016,2016_00122,36,Male,USA,No
2016,2016_00123,62,Male,USA,No
2016,2016_00124,NA,Male,NA,No
2016,2016_00125,51,Male,USA,No
2016,2016_00126,60,Male,USA,No
2016,2016_00127,33,Male,USA,No
2016,2016_00128,47,Male,USA,Yes
2016,2016_00129,35,Male,USA,No
2016,2016_00130,35,Male,USA,No
2016,2016_00131,64,Female,USA,No
2016,2016_00132,30,Female,USA,No
2016,2016_00133,28,Male,USA,No
2016,2016_00134,55,Male,USA,No
2016,2016_00135,30,Female,USA,No
2016,2016_00136,42,Male,USA,Yes
2016,2016_00137,45,Male,USA,No
2016,2016_00138,42,Male,USA,No
2016,2016_00139,23,Other,USA,No
2016,2016_00140,40,Male,USA,No
2016,2016_00141,36,Male,USA,No
2016,2016_00142,20,Male,USA,No
2016,2016_00143,47,Male,UK,No
2016,2016_00144,28,Male,USA,No
2016,2016_00145,28,Male,USA,No
2016,2016_00146,44,Male,USA,Yes
2016,2016_00147,49,Female,USA,No
2016,2016_00148,62,Female,USA,No
2016,2016_00149,36,Male,USA,No
2016,2016_00150,46,Male,USA,No
2016,2016_00151,55,Female,USA,No
2016,2016_00152,32,Female,USA,No
2016,2016_00153,24,Male,USA,No
2016,2016_00154,52,Male,USA,No
2016,2016_00155,31,Male,CANADA,No
2016,2016_00156,32,Male,USA,No
2016,2016_00157,44,Female,USA,No
2016,2016_00158,17,Male,USA,No
2016,2016_00159,27,Male,USA,No
2016,2016_00160,38,Female,USA,Yes
2016,2016_00161,36,Male,USA,No
2016,2016_00162,30,Male,USA,No
2016,2016_00163,46,Female,USA,No
2016,2016_00164,40,Male,USA,Yes
2016,2016_00165,42,Male,USA,Yes
2016,2016_00166,48,Male,USA,Yes
2016,2016_00167,58,Male,USA,No
2016,2016_00168,52,Male,USA,No
2016,2016_00169,37,Male,USA,No
2016,2016_00170,40,Female,UK,No
2016,2016_00171,33,Male,USA,No
2016,2016_00172,49,Male,USA,No
2016,2016_00173,43,Female,USA,No
2016,2016_00174,42,Male,USA,No
2016,2016_00175,17,Other,USA,No
2016,2016_00176,53,Female,USA,No
2016,2016_00177,43,Female,USA,No
2016,2016_00178,30,Female,USA,No
2016,2016_00179,47,Male,USA,No
2016,2016_00180,18,Male,USA,Yes
2016,2016_00181,13,Female,USA,Yes
2016,2016_00182,32,Male,USA,No
2016,2016_00183,35,Male,USA,No
2016,2016_00184,53,Male,USA,Yes
2016,2016_00185,33,Female,USA,No
2016,2016_00186,32,Male,CANADA,No
2016,2016_00187,32,Male,USA,No
2016,2016_00188,40,Male,USA,No
2016,2016_00189,43,Male,USA,Yes
2016,2016_00190,40,Male,USA,No
2016,2016_00191,38,Male,USA,No
2016,2016_00192,34,Male,USA,No
2016,2016_00193,38,Male,USA,No
2016,2016_00194,40,Male,USA,No
2016,2016_00195,45,Male,USA,Yes
2016,2016_00196,17,Male,USA,Yes
2016,2016_00197,35,Male,USA,No
2016,2016_00198,42,Male,USA,No
2016,2016_00199,35,Male,USA,No
2016,2016_00200,40,Male,USA,No
2016,2016_00201,42,Male,OTHER,No
2016,2016_00202,31,Male,USA,No
2016,2016_00203,44,Female,CANADA,No
2016,2016_00204,31,Male,USA,Yes
2016,2016_00205,27,Male,USA,No
2016,2016_00206,52,Male,USA,Yes
2016,2016_00207,43,Male,USA,Yes
2016,2016_00208,33,Female,USA,No
2016,2016_00209,42,Male,USA,No
2016,2016_00210,55,Male,USA,No
2016,2016_00211,43,Male,USA,Yes
2016,2016_00212,20,Male,USA,Yes
2016,2016_00213,56,Female,USA,No
2016,2016_00214,26,Female,USA,No
2016,2016_00215,56,Female,USA,No
2016,2016_00216,16,Male,OTHER,No
2016,2016_00217,39,Female,USA,No
2016,2016_00218,45,Male,USA,No
2016,2016_00219,42,Male,CANADA,No
2016,2016_00220,47,Male,USA,No
2016,2016_00221,58,Male,OTHER,No
2016,2016_00222,37,Female,CANADA,No
2016,2016_00223,31,Male,USA,No
2016,2016_00224,47,Female,USA,No
